"TEP_ID","TEP_Area","TEP_NAME","TEP_Village","TEP_Address","TEP_Phone","TEP_God","TEP_Class","TEP_BuildTime","TEP_ReBuildTime","TEP_FestivalDate","twd97X","twd97Y","wgs84aX","wgs84aY"
"1E3F994A-B413-48F3-8494-003463566B5E","新莊區","興珍宮","","新北市新莊區五工三路50巷23之1號","0932245945","福德正神","道教","民國81","民國103年","2015-01-16 00:00:00.0","296471.43","2773065.32","121.460626414711","25.0650818568513"
"1E3F994A-B413-48F3-8494-003463566B5E","新莊區","興珍宮","","新北市新莊區五工三路50巷23之1號","0932245945","福德正神","道教","民國81","民國103年","2015-08-16 00:00:00.0","296471.43","2773065.32","121.460626414711","25.0650818568513"
"C4027750-B4ED-4794-BD5E-004E9216B247","石碇區","達香寺","豐田里","新北市石碇區豐田里磨石坑33號","23910521","釋迦牟尼佛","佛教","民國83","0","2015-01-01 00:00:00.0","319939.72","2762441.44","121.69269542131","24.9682688276931"
"C4027750-B4ED-4794-BD5E-004E9216B247","石碇區","達香寺","豐田里","新北市石碇區豐田里磨石坑33號","23910521","釋迦牟尼佛","佛教","民國83","0","2015-01-25 00:00:00.0","319939.72","2762441.44","121.69269542131","24.9682688276931"
"C4027750-B4ED-4794-BD5E-004E9216B247","石碇區","達香寺","豐田里","新北市石碇區豐田里磨石坑33號","23910521","釋迦牟尼佛","佛教","民國83","0","2015-10-01 00:00:00.0","319939.72","2762441.44","121.69269542131","24.9682688276931"
"F63AB44A-3A04-4F79-A364-00641A896D52","淡水區","淡水聖和堂","忠寮里","新北市淡水區忠寮里大埤頭1之3號","86316409","觀世音菩薩","道教","民國83","民國91年","2014-02-19 00:00:00.0","299016.95","2787511.95","121.486373223224","25.1954241286637"
"F63AB44A-3A04-4F79-A364-00641A896D52","淡水區","淡水聖和堂","忠寮里","新北市淡水區忠寮里大埤頭1之3號","86316409","觀世音菩薩","道教","民國83","民國91年","2014-07-25 00:00:00.0","299016.95","2787511.95","121.486373223224","25.1954241286637"
"14782D9C-AB01-4D8D-9A76-0068826FE4DF","汐止區","福興宮","義民里","新北市汐止區義民里中正路214號","26413338","福德正神","道教","民前0","民國41年重建","null","316402.61","2773588.38","121.658201560129","25.0690596522398"
"31666BBF-5070-4354-9E1A-00B8EC58EA9D","鶯歌區","永安宮","","新北市鶯歌區中正三路37號旁","86777032","福德正神","道教","民前110","民國73年","2016-01-02 00:00:00.0","284238.39","2759380.96","121.339034873847","24.9418631264161"
"31C4F29B-8193-4041-B92D-00D1447815DF","三峽區","天南寺","","新北市三峽區介壽路二段138巷169號","86762556","釋迦牟尼佛","佛教","民國98","0","2015-05-01 00:00:00.0","289976.95","2758513.27","121.395833071673","24.9338892621473"
"BE56AB12-EE2E-4765-BF95-013EFCFC641A","三峽區","千佛山華德禪寺","","新北市三峽區介壽路二段138巷1弄166號","86768953","三寶佛","佛教","民國86","","2014-04-08 00:00:00.0","290725.61","2757800.6","121.403224946383","24.9274352450748"
"72756429-DDFE-4A50-BA03-01E1D634E77E","三峽區","武聖宮","","新北市三峽區中正路二段85號","26735647","關聖帝君","道教","民國33","民國41年3月第1次重修、民國71年10月第2次修建","2016-06-24 00:00:00.0","287042.01","2756727.14","121.366725510417","24.9178378874111"
"83CBA113-0712-4148-BCC2-01EDA7DE38EA","板橋區","新北市板橋區大佛寺","聯翠里","新北市板橋區聯翠里文化路二段75號","22515454","三寶佛","佛教","民國74","0","2015-02-19 00:00:00.0","297368.24","2768722.86","121.469366181869","25.0258501491811"
"83CBA113-0712-4148-BCC2-01EDA7DE38EA","板橋區","新北市板橋區大佛寺","聯翠里","新北市板橋區聯翠里文化路二段75號","22515454","三寶佛","佛教","民國74","0","2015-04-08 00:00:00.0","297368.24","2768722.86","121.469366181869","25.0258501491811"
"83CBA113-0712-4148-BCC2-01EDA7DE38EA","板橋區","新北市板橋區大佛寺","聯翠里","新北市板橋區聯翠里文化路二段75號","22515454","三寶佛","佛教","民國74","0","2015-06-19 00:00:00.0","297368.24","2768722.86","121.469366181869","25.0258501491811"
"83CBA113-0712-4148-BCC2-01EDA7DE38EA","板橋區","新北市板橋區大佛寺","聯翠里","新北市板橋區聯翠里文化路二段75號","22515454","三寶佛","佛教","民國74","0","2015-09-19 00:00:00.0","297368.24","2768722.86","121.469366181869","25.0258501491811"
"576A9957-8688-4507-9D78-020F7E7877DF","淡水區","淡水福佑宮","民安里","新北市淡水區民安里中正路200號","26211731","天上聖母","道教","民前231","嘉慶元年、道光己亥年、民國91年","2014-03-20 00:00:00.0","294127.1","2784866.54","121.437769339411","25.1716932628503"
"576A9957-8688-4507-9D78-020F7E7877DF","淡水區","淡水福佑宮","民安里","新北市淡水區民安里中正路200號","26211731","天上聖母","道教","民前231","嘉慶元年、道光己亥年、民國91年","2014-03-22 00:00:00.0","294127.1","2784866.54","121.437769339411","25.1716932628503"
"576A9957-8688-4507-9D78-020F7E7877DF","淡水區","淡水福佑宮","民安里","新北市淡水區民安里中正路200號","26211731","天上聖母","道教","民前231","嘉慶元年、道光己亥年、民國91年","2014-07-21 00:00:00.0","294127.1","2784866.54","121.437769339411","25.1716932628503"
"A6642C0C-26A1-4C21-BC72-0212835B8E39","土城區","萬人同廟","","新北市土城區永安街81號旁","22673448","東嶽大帝","道教","民國69","0","2015-02-17 00:00:00.0","293584.25","2761771.31","121.431652670044","24.9632043763539"
"A6642C0C-26A1-4C21-BC72-0212835B8E39","土城區","萬人同廟","","新北市土城區永安街81號旁","22673448","東嶽大帝","道教","民國69","0","2015-07-15 00:00:00.0","293584.25","2761771.31","121.431652670044","24.9632043763539"
"AC4C266C-8745-4B28-B9D9-027E473455CD","板橋區","板橋廣厚宮","信義里","新北市板橋區信義里信義路164之1號","29559013","福德正神","道教","民前26","民國70年","2014-02-02 00:00:00.0","296360.15","2764898.68","121.459248978477","24.991356388037"
"11AE72FA-1A73-43D9-B26B-02CDB15E3573","樹林區","地母庵","","新北市樹林區東和街71之1號","86852993","三寶佛","佛教","民國83","","2014-01-04 00:00:00.0","290918","2763653","121.405302646","24.9802667973"
"11AE72FA-1A73-43D9-B26B-02CDB15E3573","樹林區","地母庵","","新北市樹林區東和街71之1號","86852993","三寶佛","佛教","民國83","","2014-04-08 00:00:00.0","290918","2763653","121.405302646","24.9802667973"
"0D8BDD1F-8332-4799-A2B5-0312A4CF93DB","深坑區","慈誠寺","","新北市深坑區萬福路75巷60號","86626908","釋迦牟尼佛","佛教","民國64","民國94年","2014-03-19 00:00:00.0","310455.92","2767099.19","121.598974316657","25.0107258592965"
"0D8BDD1F-8332-4799-A2B5-0312A4CF93DB","深坑區","慈誠寺","","新北市深坑區萬福路75巷60號","86626908","釋迦牟尼佛","佛教","民國64","民國94年","2014-04-08 00:00:00.0","310455.92","2767099.19","121.598974316657","25.0107258592965"
"C628FF7D-A66E-46C0-B12A-039E4E4662D2","土城區","土城保安宮","","新北市土城區永寧路29號","22672678","廣澤尊王","道教","民國63","0","2015-01-21 00:00:00.0","293353.57","2761522.58","121.429360245986","24.960965385367"
"C628FF7D-A66E-46C0-B12A-039E4E4662D2","土城區","土城保安宮","","新北市土城區永寧路29號","22672678","廣澤尊王","道教","民國63","0","2015-07-01 00:00:00.0","293353.57","2761522.58","121.429360245986","24.960965385367"
"C628FF7D-A66E-46C0-B12A-039E4E4662D2","土城區","土城保安宮","","新北市土城區永寧路29號","22672678","廣澤尊王","道教","民國63","0","2015-08-22 00:00:00.0","293353.57","2761522.58","121.429360245986","24.960965385367"
"37B5B6C9-71BF-406F-9455-040D7C60ACB1","五股區","福興宮","","新北市五股區中興路一段151巷4號","29887412","福德正神","道教","民國65","","2014-02-02 00:00:00.0","296903.75","2773985.23","121.464942882939","25.0733734721118"
"37B5B6C9-71BF-406F-9455-040D7C60ACB1","五股區","福興宮","","新北市五股區中興路一段151巷4號","29887412","福德正神","道教","民國65","","2014-02-02 00:00:00.0","296903.75","2773985.23","121.464942882939","25.0733734721118"
"37B5B6C9-71BF-406F-9455-040D7C60ACB1","五股區","福興宮","","新北市五股區中興路一段151巷4號","29887412","福德正神","道教","民國65","","2014-07-15 00:00:00.0","296903.75","2773985.23","121.464942882939","25.0733734721118"
"BECF72AC-F76F-4B97-A224-040D84FDF76B","金山區","鎮天宮","","新北市金山區法鼓路118號","24982114","五年千歲","道教","民國66","0","2014-10-29 00:00:00.0","312962.38","2791884.75","121.6249433619","25.2343802778998"
"C703A70D-CB8C-4E15-B7E7-0480660C8A3D","泰山區","佛國寺","明志里","新北市泰山區明志里明志路二段254巷16弄37號","22968210","阿彌陀佛","佛教","民國65","0","2015-01-01 00:00:00.0","292982.96","2771288.4","121.425993965678","25.0491429732514"
"C703A70D-CB8C-4E15-B7E7-0480660C8A3D","泰山區","佛國寺","明志里","新北市泰山區明志里明志路二段254巷16弄37號","22968210","阿彌陀佛","佛教","民國65","0","2015-01-09 00:00:00.0","292982.96","2771288.4","121.425993965678","25.0491429732514"
"C703A70D-CB8C-4E15-B7E7-0480660C8A3D","泰山區","佛國寺","明志里","新北市泰山區明志里明志路二段254巷16弄37號","22968210","阿彌陀佛","佛教","民國65","0","2015-04-05 00:00:00.0","292982.96","2771288.4","121.425993965678","25.0491429732514"
"C703A70D-CB8C-4E15-B7E7-0480660C8A3D","泰山區","佛國寺","明志里","新北市泰山區明志里明志路二段254巷16弄37號","22968210","阿彌陀佛","佛教","民國65","0","2015-04-08 00:00:00.0","292982.96","2771288.4","121.425993965678","25.0491429732514"
"C703A70D-CB8C-4E15-B7E7-0480660C8A3D","泰山區","佛國寺","明志里","新北市泰山區明志里明志路二段254巷16弄37號","22968210","阿彌陀佛","佛教","民國65","0","2015-07-29 00:00:00.0","292982.96","2771288.4","121.425993965678","25.0491429732514"
"AFD146BC-BB08-4A45-A966-048BE5CD05A5","三峽區","無極金源靈山聖寶殿","","新北市三峽區安坑119之3號","26682556","玉皇上帝","道教","民國89","0","2015-03-26 00:00:00.0","294681","2758034.44","121.44239399118","24.9294353557526"
"7FF8D9A2-781B-4846-AAF5-04FEE5D6E85F","深坑區","正覺寺","","新北市深坑區烏月路89號","26621277","觀世音菩薩","佛教","民國60","0","2016-02-19 00:00:00.0","313853.34","2766522.16","121.632606376702","25.0053771979529"
"FB1284BD-58B5-48EE-8030-0548495AE957","板橋區","接源堂","漢生里","新北市板橋區漢生里光正街52號","29680731","觀音佛祖","佛教","民前39","民國79年","2015-03-23 00:00:00.0","0","0","null","null"
"FB1284BD-58B5-48EE-8030-0548495AE957","板橋區","接源堂","漢生里","新北市板橋區漢生里光正街52號","29680731","觀音佛祖","佛教","民前39","民國79年","2015-06-19 00:00:00.0","296607.8","2767818.41","121.461800709133","25.0177083864301"
"CA6659AF-FBF8-42C0-AC9A-05680E0C9D7C","汐止區","慈聖佛堂","","新北市汐止區八連路三段196號之1","26907525","彌勒祖師","一貫道","民國77","","null","314617","2774980","121.640568228","25.0817001985"
"D29717FE-94D5-45F2-ACBD-056D2239380A","三重區","龍雲宮","","新北市三重區永安北路一段27巷58號旁","","玄天上帝","道教","民國60","0","2015-02-23 00:00:00.0","298227.24","2774240.09","121.478070758355","25.0756326350211"
"D29717FE-94D5-45F2-ACBD-056D2239380A","三重區","龍雲宮","","新北市三重區永安北路一段27巷58號旁","","玄天上帝","道教","民國60","0","2015-03-03 00:00:00.0","298227.24","2774240.09","121.478070758355","25.0756326350211"
"3147F992-CAB2-44C7-9986-0622F60DC97D","金山區","武英殿廟","","新北市金山區文化二路4號","24981624","西秦王爺","道教","民國18","民國38年修建、民國70年重建","2014-06-24 00:00:00.0","314159.01","2790821.36","121.636770084563","25.2247297430343"
"3147F992-CAB2-44C7-9986-0622F60DC97D","金山區","武英殿廟","","新北市金山區文化二路4號","24981624","西秦王爺","道教","民國18","民國38年修建、民國70年重建","2014-10-13 00:00:00.0","314159.01","2790821.36","121.636770084563","25.2247297430343"
"214C1663-7399-4022-8FCB-065DB15190B3","汐止區","天宇三三道合五化院母懿堂","","新北市汐止區汐萬路三段66號","26431133","瑤池金母","道教","民國60","民國65年","2016-07-18 00:00:00.0","314961.29","2776272.39","121.64404219651","25.0933527621694"
"214C1663-7399-4022-8FCB-065DB15190B3","汐止區","天宇三三道合五化院母懿堂","","新北市汐止區汐萬路三段66號","26431133","瑤池金母","道教","民國60","民國65年","2016-08-18 00:00:00.0","314961.29","2776272.39","121.64404219651","25.0933527621694"
"EC5A9ADB-26E0-4D57-9609-066A0908A7EE","石碇區","忠義宮","烏塗里","新北市石碇區烏塗里烏塗窟44號","26631777","楊府元帥","道教","民國12","","null","316529.55","2763143.07","121.658956043614","24.9747563746984"
"CF4537CE-20CD-43FB-9635-06AF0938E3A8","新店區","福神宮","員潭里","新北市新店區員潭里北宜路二段126號","22172828","福德正神","道教","民前5","民國49年","null","306242.98","2760769.63","121.556978218908","24.9537449953519"
"C2952C22-3A15-4EC0-8BDA-06BA8B287ED9","金山區","財團法人新北市金包里慈護宮","","新北市金山區金包里街16號","24982510","天上聖母","道教","民前95","民國65年","2014-03-23 00:00:00.0","314516.12","2790387.26","121.640293675002","25.2207955560981"
"C2952C22-3A15-4EC0-8BDA-06BA8B287ED9","金山區","財團法人新北市金包里慈護宮","","新北市金山區金包里街16號","24982510","天上聖母","道教","民前95","民國65年","2014-04-15 00:00:00.0","314516.12","2790387.26","121.640293675002","25.2207955560981"
"C2952C22-3A15-4EC0-8BDA-06BA8B287ED9","金山區","財團法人新北市金包里慈護宮","","新北市金山區金包里街16號","24982510","天上聖母","道教","民前95","民國65年","2014-04-16 00:00:00.0","314516.12","2790387.26","121.640293675002","25.2207955560981"
"C2952C22-3A15-4EC0-8BDA-06BA8B287ED9","金山區","財團法人新北市金包里慈護宮","","新北市金山區金包里街16號","24982510","天上聖母","道教","民前95","民國65年","2014-07-14 00:00:00.0","314516.12","2790387.26","121.640293675002","25.2207955560981"
"C2952C22-3A15-4EC0-8BDA-06BA8B287ED9","金山區","財團法人新北市金包里慈護宮","","新北市金山區金包里街16號","24982510","天上聖母","道教","民前95","民國65年","2014-07-15 00:00:00.0","314516.12","2790387.26","121.640293675002","25.2207955560981"
"995D71B5-3EDD-4404-95E0-06CC226103A1","三重區","玄聖殿","","新北市三重區仁愛街112巷10號","29725421","西王金母","道教","民國67","0","2015-01-13 00:00:00.0","299902.93","2774081.62","121.494675446223","25.0741475421372"
"995D71B5-3EDD-4404-95E0-06CC226103A1","三重區","玄聖殿","","新北市三重區仁愛街112巷10號","29725421","西王金母","道教","民國67","0","2015-06-24 00:00:00.0","299902.93","2774081.62","121.494675446223","25.0741475421372"
"2B89FA06-0D39-442D-8594-072CBF976A8F","三峽區","三峽廣行宮","","新北市三峽區三樹路98巷187之1號","26730131","關聖帝君","道教","民國70","0","2015-06-24 00:00:00.0","288884.75","2759394.51","121.385043605627","24.941873692643"
"A37E68D2-C81C-4B30-9C71-0799B3020A7E","板橋區","板橋天秀宮","信義里","新北市板橋區信義里信義路臨52之2號","29527218","女媧娘娘","道教","民國82","","null","296130.23","2765206.92","121.456981679514","24.9941462216488"
"23D5BC60-0E37-4FA2-B2E9-07C2E8208BF5","萬里區","萬里情月老廟","","新北市萬里區公舘崙55之2號","24983030","月老神尊","道教","民國104","","2016-08-15 00:00:00.0","319496.54","2785669.35","121.689479516","25.1779824055"
"34DBECE1-3023-4EFA-A66A-087037ECC3BC","坪林區","保安宮 (原名 保義尊王廟)","石石曹里","新北市坪林區石石曹里石石曹10號","","保儀尊王","道教","民國11","","null","321880.93","2758895.24","121.711736266","24.9361640373"
"2AD9D32D-8744-4C29-861B-08922855E2D3","板橋區","財團法人新北市北極宮","溪北里","新北市板橋區溪北里溪崑二街73巷1號","26815752","玄天上帝","道教","民國15","民國56年","2015-03-02 00:00:00.0","293212.41","2764772.71","121.428063849308","24.990312127719"
"7033A89C-B909-4930-9241-089EA2DC0785","淡水區","淡水孫臏宮","中興里","新北市淡水區中興里水源街一段47巷2號","26233865","孫臏仙師","道教","民國56","民國92年","2014-01-03 00:00:00.0","294747.33","2784957.42","121.443925189281","25.1724953827102"
"7033A89C-B909-4930-9241-089EA2DC0785","淡水區","淡水孫臏宮","中興里","新北市淡水區中興里水源街一段47巷2號","26233865","孫臏仙師","道教","民國56","民國92年","2014-03-26 00:00:00.0","294747.33","2784957.42","121.443925189281","25.1724953827102"
"A72885CA-1289-4FF7-8113-08E2D71015B8","萬里區","金海禪寺","","新北市萬里區公館崙35之1號","24983705","釋迦牟尼佛","佛教","民國64","0","2015-04-05 00:00:00.0","319496.54","2785669.35","121.689479516","25.1779824055"
"A72885CA-1289-4FF7-8113-08E2D71015B8","萬里區","金海禪寺","","新北市萬里區公館崙35之1號","24983705","釋迦牟尼佛","佛教","民國64","0","2015-07-15 00:00:00.0","319496.54","2785669.35","121.689479516","25.1779824055"
"A72885CA-1289-4FF7-8113-08E2D71015B8","萬里區","金海禪寺","","新北市萬里區公館崙35之1號","24983705","釋迦牟尼佛","佛教","民國64","0","2015-12-01 00:00:00.0","319496.54","2785669.35","121.689479516","25.1779824055"
"9E523784-1A1D-4E33-8EDF-0944FA4D1623","泰山區","明志書院","明志里","新北市泰山區明志里明志路二段276號","22974528","紫陽朱夫子","道教","民國10","民國94年","2014-09-28 00:00:00.0","293042.76","2771049.88","121.426579086283","25.0469878694331"
"01B6FBD5-F3A0-4958-B604-095A904777F4","板橋區","靈光寺","溪北里","新北市板橋區溪北里溪崑二街73巷1-1號","26752288","釋迦牟尼佛","佛教","民國53","民國73年","2014-04-08 00:00:00.0","293212.41","2764772.71","121.428063849308","24.990312127719"
"2B260C2B-E5FB-4E02-AC1C-09648C66AFFB","八里區","八里代天府奉天宮","","新北市八里區米倉26之1號","26181966","諸府千歲","道教","民國78","0","2014-04-25 00:00:00.0","290464.56","2782379.75","121.401361818","25.1493455975"
"72BEBC9E-1F80-41E9-83F5-098A5D25272B","板橋區","板橋區港仔嘴福德宮","港嘴里","新北市板橋區港嘴里縣民大道三段247巷80號","82572508","福德正神","道教","民前59","民國96年","2016-01-17 00:00:00.0","298654.44","2768841.16","121.482114811779","25.0268774408944"
"72BEBC9E-1F80-41E9-83F5-098A5D25272B","板橋區","板橋區港仔嘴福德宮","港嘴里","新北市板橋區港嘴里縣民大道三段247巷80號","82572508","福德正神","道教","民前59","民國96年","2016-02-02 00:00:00.0","298654.44","2768841.16","121.482114811779","25.0268774408944"
"72BEBC9E-1F80-41E9-83F5-098A5D25272B","板橋區","板橋區港仔嘴福德宮","港嘴里","新北市板橋區港嘴里縣民大道三段247巷80號","82572508","福德正神","道教","民前59","民國96年","2016-03-03 00:00:00.0","298654.44","2768841.16","121.482114811779","25.0268774408944"
"72BEBC9E-1F80-41E9-83F5-098A5D25272B","板橋區","板橋區港仔嘴福德宮","港嘴里","新北市板橋區港嘴里縣民大道三段247巷80號","82572508","福德正神","道教","民前59","民國96年","2016-03-23 00:00:00.0","298654.44","2768841.16","121.482114811779","25.0268774408944"
"72BEBC9E-1F80-41E9-83F5-098A5D25272B","板橋區","板橋區港仔嘴福德宮","港嘴里","新北市板橋區港嘴里縣民大道三段247巷80號","82572508","福德正神","道教","民前59","民國96年","2016-08-15 00:00:00.0","298654.44","2768841.16","121.482114811779","25.0268774408944"
"B8DB02B5-C807-4420-AD35-09A508AD6396","淡水區","正興宮","崁頂里","新北市淡水區崁頂里15號","26230910","孚佑帝君","道教","民國57","民國96年","2015-01-01 00:00:00.0","293543.38","2787511.02","121.432062697825","25.1955843163443"
"B8DB02B5-C807-4420-AD35-09A508AD6396","淡水區","正興宮","崁頂里","新北市淡水區崁頂里15號","26230910","孚佑帝君","道教","民國57","民國96年","2015-04-13 00:00:00.0","293543.38","2787511.02","121.432062697825","25.1955843163443"
"B8DB02B5-C807-4420-AD35-09A508AD6396","淡水區","正興宮","崁頂里","新北市淡水區崁頂里15號","26230910","孚佑帝君","道教","民國57","民國96年","2015-07-08 00:00:00.0","293543.38","2787511.02","121.432062697825","25.1955843163443"
"B8DB02B5-C807-4420-AD35-09A508AD6396","淡水區","正興宮","崁頂里","新北市淡水區崁頂里15號","26230910","孚佑帝君","道教","民國57","民國96年","2015-12-28 00:00:00.0","293543.38","2787511.02","121.432062697825","25.1955843163443"
"6E24F8B2-2874-4EDA-85C0-09A5E272F7F2","汐止區","清水巖福正宮","","新北市汐止區汐萬路一段312號","86921653","福德正神","道教","日據0","民國70年","2015-01-06 00:00:00.0","315596.14","2774270.37","121.650240506474","25.0752516479431"
"6E24F8B2-2874-4EDA-85C0-09A5E272F7F2","汐止區","清水巖福正宮","","新北市汐止區汐萬路一段312號","86921653","福德正神","道教","日據0","民國70年","2015-02-02 00:00:00.0","315596.14","2774270.37","121.650240506474","25.0752516479431"
"D11D9156-7EF3-40F1-8186-0A2D7F801B20","中和區","天修宮","錦和里","新北市中和區錦和里圓通路367巷臨50號","22478663","玉皇大帝","道教","民國58","0","2014-01-02 00:00:00.0","299676.57","2764359.08","121.492081460298","24.9863798581704"
"E3396DC6-689C-4D6A-95F1-0A92A8FD5A6A","雙溪區","雙溪聖龍宮","外柑里","新北市雙溪區外柑里三叉坑4之2號","24934048","西王金母","道教","民國82","0","null","333188.56","2767543.22","121.82421162024","25.0136567197997"
"A30DFD8E-0134-4461-9451-0A9BC1BB9184","五股區","新北市五股區聚福宮","","新北市五股區御史路134號","22933865","福德正神","道教","民前0","民國40年","2015-08-08 00:00:00.0","293894.9","2776753.95","121.435206090642","25.0984599186431"
"F6D6EFA4-4FCD-426A-9163-0AEFD6600B2B","中和區","力行福德宮","力行里","新北市中和區力行里圓通路162巷2號","22484646","福德正神","道教","民國16","民國75年","2014-02-02 00:00:00.0","300195.02","2765368.85","121.497253645942","24.9954789935879"
"F6D6EFA4-4FCD-426A-9163-0AEFD6600B2B","中和區","力行福德宮","力行里","新北市中和區力行里圓通路162巷2號","22484646","福德正神","道教","民國16","民國75年","2014-07-06 00:00:00.0","300195.02","2765368.85","121.497253645942","24.9954789935879"
"F6D6EFA4-4FCD-426A-9163-0AEFD6600B2B","中和區","力行福德宮","力行里","新北市中和區力行里圓通路162巷2號","22484646","福德正神","道教","民國16","民國75年","2014-08-15 00:00:00.0","300195.02","2765368.85","121.497253645942","24.9954789935879"
"F6D6EFA4-4FCD-426A-9163-0AEFD6600B2B","中和區","力行福德宮","力行里","新北市中和區力行里圓通路162巷2號","22484646","福德正神","道教","民國16","民國75年","2015-09-26 00:00:00.0","300195.02","2765368.85","121.497253645942","24.9954789935879"
"03203FAF-330A-4F5C-A516-0B71B12FB063","三重區","三重興德祠","","新北市三重區中興北街臨40之2號","29953276","福德正神","道教","民國46","0","null","297377.41","2771283.99","121.469545040758","25.0489718333719"
"315848EF-B7A9-4B4A-B3A3-0B7B0A9659C1","瑞芳區","上天福安宮","","新北市瑞芳區滴水子路29號","24578822","福德正神","道教","民前80","民國79年","2015-04-16 00:00:00.0","327919.39","2775045.05","121.772434027646","25.0816597249037"
"5C53FFEC-AF2D-4E1E-BA4A-0BB045939B70","淡水區","興建宮","永吉里","新北市淡水區永吉里清水街159號","26212994","劉府王爺","道教","民前0","0","null","294364.91","2784899.43","121.440129552277","25.1719831331688"
"8ABCC2FB-D99D-47B1-9F8D-0BFBA9F12113","鶯歌區","福安宮","","新北市鶯歌區中正三路450號前","86772645","福德正神","道教","光緒22","民國68年","2014-01-15 00:00:00.0","282624.76","2758575.77","121.323037611688","24.9346291355262"
"16E4FCFC-AC41-48C6-BAF3-0C15A5BA060B","林口區","財團法人新北市竹林山觀音寺","菁湖里","新北市林口區菁湖里竹林路325號","26011412","觀世音菩薩","佛教","民國27","民國37年","2015-01-05 00:00:00.0","289304.18","2775109.17","121.389644211458","25.0837373059092"
"16E4FCFC-AC41-48C6-BAF3-0C15A5BA060B","林口區","財團法人新北市竹林山觀音寺","菁湖里","新北市林口區菁湖里竹林路325號","26011412","觀世音菩薩","佛教","民國27","民國37年","2015-09-19 00:00:00.0","289304.18","2775109.17","121.389644211458","25.0837373059092"
"16E4FCFC-AC41-48C6-BAF3-0C15A5BA060B","林口區","財團法人新北市竹林山觀音寺","菁湖里","新北市林口區菁湖里竹林路325號","26011412","觀世音菩薩","佛教","民國27","民國37年","2015-10-14 00:00:00.0","289304.18","2775109.17","121.389644211458","25.0837373059092"
"D08A645F-7383-4FAA-A745-0CF041D1A098","淡水區","北極玄聖宮","賢孝里","新北市淡水區賢孝里淡金路四段590號","28011928","北極玄天上帝","道教","民國85","0","2015-03-03 00:00:00.0","295527.46","2791161.46","121.451871166466","25.2284811447086"
"324F5858-3540-4CA3-898B-0D3365B7B9AE","瑞芳區","九份聖明宮","","新北市瑞芳區街頂巷56號","24972819","關聖帝君","道教","民國38","民國76年","2015-01-10 00:00:00.0","331682.75","2778078.58","121.809918491","25.1088455968"
"324F5858-3540-4CA3-898B-0D3365B7B9AE","瑞芳區","九份聖明宮","","新北市瑞芳區街頂巷56號","24972819","關聖帝君","道教","民國38","民國76年","2015-02-15 00:00:00.0","331682.75","2778078.58","121.809918491","25.1088455968"
"324F5858-3540-4CA3-898B-0D3365B7B9AE","瑞芳區","九份聖明宮","","新北市瑞芳區街頂巷56號","24972819","關聖帝君","道教","民國38","民國76年","2015-04-01 00:00:00.0","331682.75","2778078.58","121.809918491","25.1088455968"
"324F5858-3540-4CA3-898B-0D3365B7B9AE","瑞芳區","九份聖明宮","","新北市瑞芳區街頂巷56號","24972819","關聖帝君","道教","民國38","民國76年","2015-04-14 00:00:00.0","331682.75","2778078.58","121.809918491","25.1088455968"
"324F5858-3540-4CA3-898B-0D3365B7B9AE","瑞芳區","九份聖明宮","","新北市瑞芳區街頂巷56號","24972819","關聖帝君","道教","民國38","民國76年","2015-06-16 00:00:00.0","331682.75","2778078.58","121.809918491","25.1088455968"
"324F5858-3540-4CA3-898B-0D3365B7B9AE","瑞芳區","九份聖明宮","","新北市瑞芳區街頂巷56號","24972819","關聖帝君","道教","民國38","民國76年","2015-06-24 00:00:00.0","331682.75","2778078.58","121.809918491","25.1088455968"
"324F5858-3540-4CA3-898B-0D3365B7B9AE","瑞芳區","九份聖明宮","","新北市瑞芳區街頂巷56號","24972819","關聖帝君","道教","民國38","民國76年","2015-08-03 00:00:00.0","331682.75","2778078.58","121.809918491","25.1088455968"
"324F5858-3540-4CA3-898B-0D3365B7B9AE","瑞芳區","九份聖明宮","","新北市瑞芳區街頂巷56號","24972819","關聖帝君","道教","民國38","民國76年","2015-10-13 00:00:00.0","331682.75","2778078.58","121.809918491","25.1088455968"
"5515F671-2FC0-4460-BCC9-0D4DB1C15BE2","永和區","大陳義胞觀音寺","","新北市永和區新生路273巷1之1號","29223026","觀世音菩薩","佛教","民國62","民國71","2015-02-19 00:00:00.0","300997.36","2767293.86","121.50527280531","25.0128312901954"
"37E0866C-5C37-469B-AD9B-0D651FF1F7BC","三重區","德林寺","","新北市三重區三和路3段85號","29725706","釋迦牟尼佛","佛教","民國36","0","2015-04-08 00:00:00.0","299885.02","2773864.7","121.494490110103","25.0721897865168"
"EC92D9B2-4080-4184-9813-0D7BBCA13864","新店區","修聖宮","","新北市新店區新潭路一段120巷16之1號","29402568","瑤池金母","道教","民國87","0","2016-09-09 00:00:00.0","303282.76","2758796.96","121.527588070743","24.9360424012267"
"3C378E05-14F1-48DA-8320-0DD0D6CCB3E2","樹林區","樹林賢聖宮","","新北市樹林區備內街176之3號","26811528","圓通自在大天尊","道教","民國64","0","null","290421.84","2764915.77","121.400425055437","24.9916805736587"
"210FCBE7-2FD2-44E6-AC4B-0DE4DE3248D6","新店區","長興宮","","新北市新店區新烏路一段70號","26665728","福德正神","道教","民前121","民國66年","2014-05-01 00:00:00.0","305187.89","2759554.07","121.546481566694","24.9428096449705"
